domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,PaymentMethodRef_value,PaymentMethodRef_name,DepositToAccountRef_value,DepositToAccountRef_name
QBO,False,809,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5749,2023-04-13,577.12,False,,0,2023-04-13 15:00:34,2023-04-13 15:00:34,USD,United States Dollar,0,23,Shara Barnett:Barnett Design,Thank you for your business and have a great day!,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2,Cheque,42,Visa
QBO,False,810,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4519,2021-10-07,216.99,False,,0,2021-10-07 06:34:04,2021-10-07 06:34:04,USD,United States Dollar,0,22,Shara Barnett,Thank you for your business and have a great day!,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,1,Cash,48,Fountains and Garden Lighting
QBO,False,811,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3734,2021-06-07,643.69,False,Not Set,0,2021-06-07 15:25:23,2021-06-07 15:25:23,AUD,Australian Dollar,0,35,Charlie Whitehead,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,Cheque,24,Utilities
QBO,False,812,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5584,2022-08-11,620.75,False,Not Set,0,2022-08-11 16:14:59,2022-08-11 16:14:59,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,Cash,30,Uncategorized Income
QBO,False,813,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3180,2021-09-03,315.74,False,Not Set,0,2021-09-03 02:56:47,2021-09-03 02:56:47,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,13,Meals and Entertainment
QBO,False,814,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6392,2021-09-12,877.16,False,Not Set,0,2021-09-12 19:26:05,2021-09-12 19:26:05,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2,Cheque,60,Installation
QBO,False,815,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4305,2023-07-17,880.47,False,,0,2023-07-17 10:21:37,2023-07-17 10:21:37,USD,United States Dollar,0,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,Cash,42,Visa
QBO,False,816,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2988,2021-06-16,155.4,False,,0,2021-06-16 06:49:45,2021-06-16 06:49:45,AUD,Australian Dollar,0,33,Cathy Quon,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,34,Opening Balance Equity
QBO,False,817,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6443,2021-12-06,541.29,False,,0,2021-12-06 00:46:13,2021-12-06 00:46:13,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2,Cheque,10,Dues & Subscriptions
QBO,False,818,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8683,2023-04-24,132.7,False,Not Set,0,2023-04-24 19:58:01,2023-04-24 19:58:01,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,90,Board of Equalization Payable
QBO,False,819,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6540,2023-01-06,742.68,False,,0,2023-01-06 14:03:56,2023-01-06 14:03:56,AUD,Australian Dollar,0,38,Ecker Designs,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,8,Bank Charges
QBO,False,820,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7398,2021-12-21,989.62,False,,0,2021-12-21 17:58:07,2021-12-21 17:58:07,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,80,Cost of Goods Sold
QBO,False,821,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5484,2023-04-01,199.7,False,Not Set,0,2023-04-01 18:34:01,2023-04-01 18:34:01,AUD,Australian Dollar,0,38,Ecker Designs,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,4,Undeposited Funds
QBO,False,822,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2295,2023-08-26,58.0,False,,0,2023-08-26 04:54:27,2023-08-26 04:54:27,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,31,Uncategorized Expense
QBO,False,823,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7308,2022-11-24,431.82,False,Not Set,0,2022-11-24 18:21:23,2022-11-24 18:21:23,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,17,Rent or Lease
QBO,False,824,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2245,2021-07-06,281.56,False,Not Set,0,2021-07-06 19:36:43,2021-07-06 19:36:43,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,68,Permits
QBO,False,825,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3258,2021-02-04,40.86,False,Not Set,0,2021-02-04 14:55:39,2021-02-04 14:55:39,USD,United States Dollar,0,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,Cash,71,Lawyer
QBO,False,826,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3356,2023-02-11,464.11,False,,0,2023-02-11 15:40:34,2023-02-11 15:40:34,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,53,Maintenance and Repair
QBO,False,827,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2324,2022-01-12,707.66,False,,0,2022-01-12 02:05:51,2022-01-12 02:05:51,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,4,Undeposited Funds
QBO,False,828,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1056,2022-08-08,532.15,False,,0,2022-08-08 11:32:56,2022-08-08 11:32:56,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,48,Fountains and Garden Lighting
QBO,False,829,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6116,2022-02-22,954.36,False,,0,2022-02-22 20:45:13,2022-02-22 20:45:13,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,Cheque,72,Maintenance and Repair
QBO,False,830,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4619,2023-02-20,500.17,False,Not Set,0,2023-02-20 13:04:03,2023-02-20 13:04:03,USD,United States Dollar,0,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1,Cash,69,Accounting
QBO,False,831,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6820,2022-03-12,395.52,False,Not Set,0,2022-03-12 17:50:43,2022-03-12 17:50:43,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,Cheque,82,Design income
QBO,False,832,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1751,2023-06-13,550.87,False,,0,2023-06-13 16:11:43,2023-06-13 16:11:43,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,Cash,86,Discounts given
QBO,False,833,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1054,2021-07-21,839.72,False,,0,2021-07-21 11:38:42,2021-07-21 11:38:42,USD,United States Dollar,0,9,Freeman Sporting Goods:55 Twin Lane,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,Cash,31,Uncategorized Expense
QBO,False,834,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5524,2022-05-23,665.4,False,Not Set,0,2022-05-23 23:46:06,2022-05-23 23:46:06,USD,United States Dollar,0,9,Freeman Sporting Goods:55 Twin Lane,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,82,Design income
QBO,False,835,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6464,2021-02-11,966.34,False,,0,2021-02-11 13:32:48,2021-02-11 13:32:48,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,1,Cash,76,Gas and Electric
QBO,False,836,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1737,2022-02-06,91.86,False,Not Set,0,2022-02-06 13:32:31,2022-02-06 13:32:31,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,38,Original Cost
QBO,False,837,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8675,2022-02-13,676.55,False,,0,2022-02-13 01:22:54,2022-02-13 01:22:54,AUD,Australian Dollar,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1,Cash,30,Uncategorized Income
QBO,False,838,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8671,2021-08-17,750.59,False,,0,2021-08-17 17:17:02,2021-08-17 17:17:02,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2,Cheque,13,Meals and Entertainment
QBO,False,839,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5840,2022-01-24,319.49,False,,0,2022-01-24 15:43:50,2022-01-24 15:43:50,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,37,Truck
QBO,False,840,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7758,2023-10-01,758.33,False,,0,2023-10-01 05:44:01,2023-10-01 05:44:01,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,24,Utilities
QBO,False,841,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9807,2023-11-02,894.44,False,,0,2023-11-02 14:45:12,2023-11-02 14:45:12,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1,Cash,69,Accounting
QBO,False,842,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7621,2021-08-08,498.56,False,,0,2021-08-08 20:20:00,2021-08-08 20:20:00,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,61,Maintenance and Repairs
QBO,False,843,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6882,2021-11-08,102.44,False,Not Set,0,2021-11-08 03:42:00,2021-11-08 03:42:00,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1,Cash,59,Cost of Labor
QBO,False,844,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7743,2023-10-06,49.49,False,Not Set,0,2023-10-06 22:16:49,2023-10-06 22:16:49,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1,Cash,26,Other Portfolio Income
QBO,False,845,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9811,2023-07-27,850.19,False,Not Set,0,2023-07-27 22:22:48,2023-07-27 22:22:48,USD,United States Dollar,0,17,Mark Cho,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,Cash,56,Fuel
QBO,False,846,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2616,2022-06-23,801.59,False,,0,2022-06-23 21:39:37,2022-06-23 21:39:37,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1,Cash,39,Depreciation
QBO,False,847,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7003,2021-01-11,154.49,False,Not Set,0,2021-01-11 05:19:45,2021-01-11 05:19:45,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,2,Cheque,49,Plants and Soil
QBO,False,848,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1237,2021-03-12,29.49,False,Not Set,0,2021-03-12 23:01:59,2021-03-12 23:01:59,USD,United States Dollar,0,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1,Cash,55,Automobile
QBO,False,849,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7009,2023-06-18,499.86,False,Not Set,0,2023-06-18 21:03:07,2023-06-18 21:03:07,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1,Cash,78,Purchases
QBO,False,850,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9829,2021-06-19,256.88,False,Not Set,0,2021-06-19 06:45:01,2021-06-19 06:45:01,USD,United States Dollar,0,3,Cool Cars,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,Cash,89,Arizona Dept. of Revenue Payable
QBO,False,851,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9869,2023-06-26,264.97,False,,0,2023-06-26 20:20:29,2023-06-26 20:20:29,AUD,Australian Dollar,0,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,1,Cash,9,Commissions & fees
QBO,False,852,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6792,2022-08-07,661.0,False,,0,2022-08-07 02:39:28,2022-08-07 02:39:28,USD,United States Dollar,0,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2,Cheque,43,Loan Payable
QBO,False,853,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6597,2022-03-09,632.8,False,,0,2022-03-09 12:53:48,2022-03-09 12:53:48,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,57,Workers Compensation
QBO,False,854,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1041,2021-11-22,523.78,False,Not Set,0,2021-11-22 07:19:55,2021-11-22 07:19:55,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,71,Lawyer
QBO,False,855,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6939,2022-01-07,302.42,False,Not Set,0,2022-01-07 00:47:19,2022-01-07 00:47:19,USD,United States Dollar,0,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,17,Rent or Lease
QBO,False,856,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",10000,2021-02-22,797.91,False,,0,2021-02-22 14:16:02,2021-02-22 14:16:02,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,1,Cash,4,Undeposited Funds
QBO,False,857,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9819,2021-02-10,325.63,False,,0,2021-02-10 12:18:24,2021-02-10 12:18:24,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,87,Unapplied Cash Payment Income
QBO,False,858,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3393,2023-06-24,827.58,False,Not Set,0,2023-06-24 08:58:02,2023-06-24 08:58:02,AUD,Australian Dollar,0,30,Adwin Ko,Thank you for your business and have a great day!,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,Cash,64,Decks and Patios
QBO,False,859,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9506,2022-08-12,135.75,False,,0,2022-08-12 16:56:09,2022-08-12 16:56:09,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,65,Fountain and Garden Lighting
QBO,False,860,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5130,2023-10-27,207.77,False,,0,2023-10-27 20:25:22,2023-10-27 20:25:22,USD,United States Dollar,0,13,John Melton,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,68,Permits
QBO,False,861,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8908,2022-06-22,892.27,False,Not Set,0,2022-06-22 20:09:58,2022-06-22 20:09:58,AUD,Australian Dollar,0,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,Cash,29,Equipment Rental
QBO,False,862,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9762,2021-01-23,351.74,False,,0,2021-01-23 00:55:08,2021-01-23 00:55:08,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,74,Computer Repairs
QBO,False,863,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2829,2021-11-28,107.84,False,,0,2021-11-28 20:23:47,2021-11-28 20:23:47,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,Cash,81,Inventory Asset
QBO,False,864,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1160,2022-01-10,165.16,False,,0,2022-01-10 08:12:46,2022-01-10 08:12:46,AUD,Australian Dollar,0,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,49,Plants and Soil
QBO,False,865,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4992,2021-01-14,340.91,False,,0,2021-01-14 00:23:34,2021-01-14 00:23:34,USD,United States Dollar,0,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,Cheque,8,Bank Charges
QBO,False,866,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4587,2023-06-07,649.43,False,Not Set,0,2023-06-07 12:19:21,2023-06-07 12:19:21,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,71,Lawyer
QBO,False,867,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1656,2021-07-18,214.5,False,,0,2021-07-18 05:14:46,2021-07-18 05:14:46,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,1,Services
QBO,False,868,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1307,2022-03-18,592.61,False,,0,2022-03-18 22:38:47,2022-03-18 22:38:47,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,56,Fuel
QBO,False,869,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6462,2022-11-13,417.45,False,,0,2022-11-13 12:17:37,2022-11-13 12:17:37,AUD,Australian Dollar,0,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,1,Cash,66,Plants and Soil
QBO,False,870,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7425,2023-02-03,950.72,False,,0,2023-02-03 02:35:50,2023-02-03 02:35:50,USD,United States Dollar,0,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2,Cheque,82,Design income
QBO,False,871,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2750,2022-11-28,26.31,False,,0,2022-11-28 23:39:36,2022-11-28 23:39:36,AUD,Australian Dollar,0,40,Gorman Ho,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2,Cheque,86,Discounts given
QBO,False,872,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2107,2022-08-12,851.69,False,,0,2022-08-12 10:35:29,2022-08-12 10:35:29,AUD,Australian Dollar,0,30,Adwin Ko,Thank you for your business and have a great day!,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,Cash,34,Opening Balance Equity
QBO,False,873,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9587,2023-03-01,459.79,False,,0,2023-03-01 13:37:10,2023-03-01 13:37:10,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,50,Sprinklers and Drip Systems
QBO,False,874,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9811,2023-10-29,345.0,False,Not Set,0,2023-10-29 22:28:49,2023-10-29 22:28:49,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1,Cash,88,Unapplied Cash Bill Payment Expense
QBO,False,875,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7174,2023-01-23,34.36,False,Not Set,0,2023-01-23 04:51:16,2023-01-23 04:51:16,AUD,Australian Dollar,0,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,46,Job Materials
QBO,False,876,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7409,2022-10-10,185.59,False,,0,2022-10-10 20:42:37,2022-10-10 20:42:37,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,26,Other Portfolio Income
QBO,False,877,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8986,2021-09-14,640.8,False,,0,2021-09-14 07:16:31,2021-09-14 07:16:31,AUD,Australian Dollar,0,30,Adwin Ko,Thank you for your business and have a great day!,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,Cash,32,Uncategorized Asset
QBO,False,878,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4447,2021-10-13,828.87,False,,0,2021-10-13 00:42:15,2021-10-13 00:42:15,USD,United States Dollar,0,15,Pye's Cakes,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1,Cash,8,Bank Charges
QBO,False,879,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2638,2021-07-02,760.74,False,Not Set,0,2021-07-02 11:33:51,2021-07-02 11:33:51,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,58,Job Expenses
QBO,False,880,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5357,2021-02-05,585.82,False,Not Set,0,2021-02-05 12:00:47,2021-02-05 12:00:47,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2,Cheque,74,Computer Repairs
QBO,False,881,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7503,2023-02-25,659.58,False,Not Set,0,2023-02-25 11:59:35,2023-02-25 11:59:35,USD,United States Dollar,0,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2,Cheque,69,Accounting
QBO,False,882,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8120,2021-02-24,572.92,False,,0,2021-02-24 03:37:31,2021-02-24 03:37:31,AUD,Australian Dollar,0,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1,Cash,38,Original Cost
